raw_xpath,suggested_xpath,correct
/ownershipDocument/derivativeTable/derivativeHolding/co/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeHolding/transactionCoding/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/conv/value,/ownershipDocument/derivativeTable/derivativeHolding/conversionOrExercisePrice/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/se/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/securityTitle/value,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/dir/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/dir/value,/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/dir/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/dir/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/tr/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/tr/transactionPricePerShare/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/tr/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/derivativeSecurity/con/value,/ownershipDocument/derivativeSecurity/transactionDate/value,TRUE
/ownershipDocument/nonDerivativeSecurity/tra/value,/ownershipDocument/nonDerivativeSecurity/transactionDate/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionFormType,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionFormType,TRUE
/ownershipDocument/derivativeSecurity/pos/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeSecurity/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/con/value,/ownershipDocument/derivativeTable/derivativeHolding/expirationDate/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/tra/transactionAcquiredDisposedCode/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/tra/transactionPricePerShare/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/tra/transactionShares/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sha/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sha/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/po/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/po/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionDate/val,/ownershipDocument/nonDerivativeSecurity/transactionDate/value,TRUE
/ownershipDocument/nonDerivativeTransaction/transactionAmounts/tr/value,/ownershipDocument/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/e/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/exerciseDate/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/transacti,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transacti,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/derivativeSecurity/un/underlyingSecurityShares/value,/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/derivativeSecurity/un/underlyingSecurityTitle/value,/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/remarks/ownerSignature/signatureDate,/ownershipDocument/derivativeTable/ownerSignature/signatureDate,TRUE
/ownershipDocument/remarks/ownerSignature/signatureName,/ownershipDocument/derivativeTable/ownerSignature/signatureName,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/o/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/o/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/equitySwap,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/t/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/non/securityTitle/value,/ownershipDocument/nonDerivativeSecurity/securityTitle/value,TRUE
/ownershipDocument/non/transactionDate/value,/ownershipDocument/nonDerivativeSecurity/transactionDate/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/t/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/t/transactionPricePerShare/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/t/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/t/transactionAcquiredDisposedCode/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/t/transactionPricePerShare/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/t/transactionShares/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/derivativeSecurity/underlyingSecurity/un/value,/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAmounts/tr/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/own/signatureDate,/ownershipDocument/ownerSignature/signatureDate,TRUE
/ownershipDocument/own/signatureName,/ownershipDocument/ownerSignature/signatureName,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/p/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/p/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/co/value,/ownershipDocument/derivativeTable/derivativeHolding/conversionOrExercisePrice/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/d/value,/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDeriva/nonDerivativeTransaction/securityTitle/transactionCoding/equitySwapInvolved,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,FALSE
/ownershipDocument/nonDeriva/nonDerivativeTransaction/securityTitle/transactionCoding/transactionCode,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCode,FALSE
/ownershipDocument/nonDeriva/nonDerivativeTransaction/securityTitle/transactionCoding/transactionFormType,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionFormType,FALSE
/ownershipDocument/nonDeriva/nonDerivativeTransaction/securityTitle/transactionDate/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionDate/value,FALSE
/ownershipDocument/nonDerivativeSecurity/transactionAmounts/t/value,/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionValue/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/securityTitle/value,TRUE
/ownershipDocument/derivativeTable/footnote/@id,/ownershipDocument/derivativeTable/footnotes/footnote/@id,TRUE
/ownershipDocument/nonDerivativeTable/n/deemedExecutionDate/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/deemedExecutionDate/value,TRUE
/ownershipDocument/derivativeSecurity/c/value,/ownershipDocument/derivativeSecurity/exerciseDate/value,TRUE
/ownershipDocument/nonDerivativeTransaction/t/value,/ownershipDocument/nonDerivativeTransaction/securityTitle/value,TRUE
/ownershipDocument/ownerSignature/signatur,/ownershipDocument/ownerSignature/signatureDate,TRUE
/ownershipDocument/n/transactionCoding/equitySwapInvolved,/ownershipDocument/nonDerivativeSecurity/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/n/transactionCoding/transactionCode,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/n/transactionCoding/transactionFormType,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionFormType,TRUE
/ownershipDocument/nonDerivativeTransaction/transactionCoding/transact,/ownershipDocument/nonDerivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionFormType/equitySwapInvolved,/ownershipDocument/nonDerivativeSecurity/transactionCoding/equitySwapInvolved,FALSE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionFormType/transactionCode,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,FALSE
/ownershipDocument/derivativeTable/footnote,/ownershipDocument/footnotes/footnote,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/transac,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDeriv/n/securityTitle/value,/ownershipDocument/derivativeTable/derivativeHolding/securityTitle/value,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/va,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/va,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOwnership/va,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/va,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/va,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/securityTitle/va,/ownershipDocument/derivativeTable/derivativeTransaction/securityTitle/value,TRUE
/ownershipDocument/nonDerivativeSecurity/ownershipNature/natureOfOwnership/va,/ownershipDocument/nonDerivativeSecurity/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionShares/va,/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equityS,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/nonDerivativeSecurity/value,/ownershipDocument/nonDerivativeSecurity/securityTitle/value,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/equityS,/ownershipDocument/nonDerivativeSecurity/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionDate/va,/ownershipDocument/nonDerivativeSecurity/transactionDate/value,TRUE
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionCoding/equitySw,/ownershipDocument/nonDerivativeSecurity/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/non/nonDerivativeTransaction/value,/ownershipDocument/nonDerivativeTransaction/transactionDate/value,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/transa,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCode,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/footnotes/remarks,/ownershipDocument/remarks,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAmounts,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionDate,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCode,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionFormType,TRUE
/ownershipDocument/footnotes,/ownershipDocument/footnotes/footnote,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/trans,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/tran,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/v,/ownershipDocument/derivativeTable/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/v,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/v,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/v,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/v,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/v,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/v,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,FALSE
/ownershipDocument/derivativeTable/derivativeHolding/expirationDate/v,/ownershipDocument/derivativeTable/derivativeHolding/expirationDate/value,FALSE
/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionValue/v,/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionValue/value,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equi,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/equ,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equ,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/derivativeTable,/ownershipDocument/noSecuritiesOwned,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/tr,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/tr,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/postTransactionAmounts/sharesOwnedFollowingTransaction,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,FALSE
/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction,/ownershipDocument/derivativeTable/derivativeHolding/transactionCoding/transactionFormType,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature,/ownershipDocument/nonDerivativeTable/ownerSignature/signatureDate,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/exerciseDate,/ownershipDocument/derivativeTable/ownerSignature/signatureDate,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/securityTitle,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/securityTitle,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/equitySwapInvolved,FALSE
/ownershipDocument/derivativeSecurity/transactionCoding/t,/ownershipDocument/derivativeSecurity/transactionCoding/transactionCode,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/deemedExecutionDate,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCode,FALSE
/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityShares,/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityShares/value,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding,/ownershipDocument/ownerSignature/signatureDate,FALSE
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity,/ownershipDocument/derivativeTable/ownerSignature/signatureDate,FALSE
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/underlyingSecurity/underlyingSecurityShares/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityShares/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/ownershipNature/directOrIndirectOwnership/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirectOwnership/footnoteId/@id,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAmounts/transactionShares/footnoteId/@id,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/footnoteId/@id,TRUE
/ownershipDocument/derivativeSecurity/derivativeSecurity/ownershipNature/natureOfOwnership/footnoteId/@id,/ownershipDocument/derivativeSecurity/ownershipNature/natureOfOwnership/footnoteId/@id,TRUE
/ownershipDocument/derivativeSecurity/derivativeSecurity/transactionAmounts/transactionValue/footnoteId/@id,/ownershipDocument/derivativeSecurity/transactionAmounts/transactionValue/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/postTransactionAmounts/valueOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/valueOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/transactionCoding/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/footnoteId/@id,TRUE
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionAmounts/transactionShares/footnoteId/@id,/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionShares/footnoteId/@id,TRUE
/ownershipDocument/derivativeSecurity/derivativeSecurity/expirationDate/footnoteId/@id,/ownershipDocument/derivativeSecurity/expirationDate/footnoteId/@id,TRUE
/ownershipDocument/derivativeSecurity/derivativeSecurity/ownershipNature/natureOfOwnership/value,/ownershipDocument/derivativeSecurity/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/derivativeSecurity/derivativeSecurity/transactionCoding/footnoteId/@id,/ownershipDocument/derivativeSecurity/transactionCoding/footnoteId/@id,TRUE
/ownershipDocument/derivativeSecurity/derivativeSecurity/transactionDate/footnoteId/@id,/ownershipDocument/derivativeSecurity/transactionDate/footnoteId/@id,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerAddress/rptOwnerCity,/ownershipDocument/reportingOwner/reportingOwnerAddress/rptOwnerCity,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerAddress/rptOwnerState,/ownershipDocument/reportingOwner/reportingOwnerAddress/rptOwnerState,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerAddress/rptOwnerStreet1,/ownershipDocument/reportingOwner/reportingOwnerAddress/rptOwnerStreet1,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerAddress/rptOwnerStreet2,/ownershipDocument/reportingOwner/reportingOwnerAddress/rptOwnerStreet2,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerAddress/rptOwnerZipCode,/ownershipDocument/reportingOwner/reportingOwnerAddress/rptOwnerZipCode,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerId/rptOwnerCik,/ownershipDocument/reportingOwner/reportingOwnerId/rptOwnerCik,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerId/rptOwnerName,/ownershipDocument/reportingOwner/reportingOwnerId/rptOwnerName,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerRelationship/isDirector,/ownershipDocument/reportingOwner/reportingOwnerRelationship/isDirector,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerRelationship/isOfficer,/ownershipDocument/reportingOwner/reportingOwnerRelationship/isOfficer,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerRelationship/isOther,/ownershipDocument/reportingOwner/reportingOwnerRelationship/isOther,TRUE
/ownershipDocument/reportingOwner/reportingOwner/reportingOwnerRelationship/isTenPercentOwner,/ownershipDocument/reportingOwner/reportingOwnerRelationship/isTenPercentOwner,TRUE
/ownershipDocument/derivativeTransaction/derivativeTransaction/transactionAmounts/transactionPricePerShare/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/transactionAmounts/transactionPricePerShare/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/footnoteId/@id,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/footnoteId/@id,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/footnoteId/@id,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/nonDerivativeTransaction/ownershipNature/natureOfOwnership/footnoteId/@id,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOwnership/footnoteId/@id,TRUE
/ownershipDocument/derivativeHolding/derivativeHolding/conversionOrExercisePrice/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeHolding/conversionOrExercisePrice/footnoteId/@id,TRUE
/ownershipDocument/derivativeHolding/derivativeHolding/exerciseDate/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeHolding/exerciseDate/footnoteId/@id,TRUE
/ownershipDocument/derivativeHolding/derivativeHolding/expirationDate/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeHolding/expirationDate/footnoteId/@id,TRUE
/ownershipDocument/derivativeHolding/derivativeHolding/postTransactionAmounts/valueOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/valueOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeHolding/derivativeHolding/underlyingSecurity/underlyingSecurityValue/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityValue/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/exerciseDate/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/exerciseDate/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/transactionAmounts/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/derivativeTransaction/derivativeTransaction/exerciseDate/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/exerciseDate/footnoteId/@id,TRUE
